,file,age,gender,race,service_test
83119,train/83120.jpg,30-39,Female,White,False
83142,train/83143.jpg,10-19,Female,Latino_Hispanic,True
83169,train/83170.jpg,3-9,Female,Southeast Asian,False
83174,train/83175.jpg,10-19,Female,Latino_Hispanic,False
83184,train/83185.jpg,20-29,Female,Indian,False
83208,train/83209.jpg,40-49,Female,Black,False
83222,train/83223.jpg,3-9,Female,East Asian,False
83254,train/83255.jpg,40-49,Female,White,False
83261,train/83262.jpg,30-39,Female,Latino_Hispanic,False
83298,train/83299.jpg,10-19,Female,Black,True
83305,train/83306.jpg,60-69,Female,Black,True
83353,train/83354.jpg,30-39,Female,Southeast Asian,False
83362,train/83363.jpg,20-29,Female,White,False
83383,train/83384.jpg,20-29,Female,Middle Eastern,True
83428,train/83429.jpg,30-39,Female,Indian,True
83451,train/83452.jpg,30-39,Female,Black,False
83481,train/83482.jpg,20-29,Female,Southeast Asian,True
83495,train/83496.jpg,20-29,Female,White,False
83498,train/83499.jpg,30-39,Female,Black,False
83517,train/83518.jpg,3-9,Female,Latino_Hispanic,False
83529,train/83530.jpg,10-19,Female,Latino_Hispanic,False
83536,train/83537.jpg,20-29,Female,Black,True
83549,train/83550.jpg,20-29,Female,Black,True
83550,train/83551.jpg,3-9,Female,White,True
83583,train/83584.jpg,0-2,Female,East Asian,False
83635,train/83636.jpg,50-59,Female,Black,True
83642,train/83643.jpg,10-19,Female,Black,True
83767,train/83768.jpg,3-9,Female,Indian,True
83784,train/83785.jpg,60-69,Female,Black,False
83837,train/83838.jpg,30-39,Female,Latino_Hispanic,True
83856,train/83857.jpg,30-39,Female,Southeast Asian,False
83867,train/83868.jpg,40-49,Female,White,False
83947,train/83948.jpg,50-59,Female,Middle Eastern,True
83951,train/83952.jpg,10-19,Female,Black,False
83979,train/83980.jpg,20-29,Female,Indian,True
83988,train/83989.jpg,40-49,Female,White,False
84022,train/84023.jpg,10-19,Female,Latino_Hispanic,True
84034,train/84035.jpg,20-29,Female,Latino_Hispanic,False
84059,train/84060.jpg,20-29,Female,East Asian,False
84101,train/84102.jpg,40-49,Female,Latino_Hispanic,False
84102,train/84103.jpg,10-19,Female,Black,True
84117,train/84118.jpg,30-39,Female,East Asian,True
84132,train/84133.jpg,3-9,Female,East Asian,False
84197,train/84198.jpg,3-9,Female,White,False
84212,train/84213.jpg,20-29,Female,Black,True
84213,train/84214.jpg,20-29,Female,East Asian,False
84258,train/84259.jpg,30-39,Female,Middle Eastern,True
84278,train/84279.jpg,3-9,Female,Black,True
84299,train/84300.jpg,30-39,Female,White,False
84323,train/84324.jpg,30-39,Female,East Asian,True
84325,train/84326.jpg,20-29,Female,Black,True
84391,train/84392.jpg,10-19,Female,Indian,False
84394,train/84395.jpg,20-29,Female,White,False
84402,train/84403.jpg,10-19,Female,Southeast Asian,True
84416,train/84417.jpg,30-39,Female,Southeast Asian,True
84417,train/84418.jpg,30-39,Female,White,True
84429,train/84430.jpg,10-19,Female,Indian,False
84448,train/84449.jpg,0-2,Female,Black,False
84478,train/84479.jpg,50-59,Female,Indian,True
84512,train/84513.jpg,40-49,Female,Indian,True
84539,train/84540.jpg,20-29,Female,Latino_Hispanic,True
84542,train/84543.jpg,30-39,Female,Indian,True
84589,train/84590.jpg,20-29,Female,Southeast Asian,True
84628,train/84629.jpg,3-9,Female,Indian,True
84678,train/84679.jpg,30-39,Female,Indian,True
84691,train/84692.jpg,60-69,Female,Southeast Asian,True
84696,train/84697.jpg,30-39,Female,Latino_Hispanic,False
84722,train/84723.jpg,60-69,Female,Black,False
84725,train/84726.jpg,20-29,Female,Indian,True
84759,train/84760.jpg,20-29,Female,Black,False
84770,train/84771.jpg,30-39,Female,White,False
84774,train/84775.jpg,20-29,Female,Indian,False
84903,train/84904.jpg,20-29,Female,Middle Eastern,True
84959,train/84960.jpg,10-19,Female,White,False
85003,train/85004.jpg,3-9,Female,Latino_Hispanic,False
85005,train/85006.jpg,30-39,Female,Middle Eastern,True
85021,train/85022.jpg,40-49,Female,Indian,True
85028,train/85029.jpg,30-39,Female,Black,False
85049,train/85050.jpg,3-9,Female,Black,False
85084,train/85085.jpg,30-39,Female,East Asian,False
85107,train/85108.jpg,50-59,Female,White,True
85161,train/85162.jpg,40-49,Female,Black,True
85172,train/85173.jpg,10-19,Female,Latino_Hispanic,False
85194,train/85195.jpg,40-49,Female,Middle Eastern,True
85225,train/85226.jpg,10-19,Female,Black,True
85271,train/85272.jpg,20-29,Female,Black,True
85275,train/85276.jpg,50-59,Female,Black,False
85290,train/85291.jpg,20-29,Female,White,False
85331,train/85332.jpg,more than 70,Female,Indian,True
85358,train/85359.jpg,30-39,Female,Black,False
85378,train/85379.jpg,20-29,Female,Indian,True
85385,train/85386.jpg,20-29,Female,White,False
85414,train/85415.jpg,30-39,Female,White,True
85457,train/85458.jpg,40-49,Female,Black,True
85466,train/85467.jpg,60-69,Female,Indian,False
85513,train/85514.jpg,3-9,Female,Black,False
85547,train/85548.jpg,3-9,Female,Latino_Hispanic,False
85611,train/85612.jpg,20-29,Female,East Asian,False
85681,train/85682.jpg,30-39,Female,White,False
85696,train/85697.jpg,10-19,Female,White,True
85704,train/85705.jpg,10-19,Female,Southeast Asian,True
85726,train/85727.jpg,40-49,Female,Black,True
85734,train/85735.jpg,40-49,Female,Indian,False
85742,train/85743.jpg,0-2,Female,Latino_Hispanic,True
85747,train/85748.jpg,20-29,Female,White,False
85752,train/85753.jpg,60-69,Female,Black,True
85770,train/85771.jpg,30-39,Female,White,False
85772,train/85773.jpg,3-9,Female,Black,False
85800,train/85801.jpg,3-9,Female,Black,False
85816,train/85817.jpg,60-69,Female,Latino_Hispanic,False
85928,train/85929.jpg,20-29,Female,White,True
85957,train/85958.jpg,50-59,Female,Indian,False
86003,train/86004.jpg,3-9,Female,East Asian,False
86007,train/86008.jpg,30-39,Female,White,True
86027,train/86028.jpg,40-49,Female,Indian,False
86035,train/86036.jpg,40-49,Female,Black,False
86036,train/86037.jpg,10-19,Female,Middle Eastern,True
86059,train/86060.jpg,20-29,Female,Latino_Hispanic,True
86065,train/86066.jpg,3-9,Female,White,False
86076,train/86077.jpg,3-9,Female,East Asian,False
86105,train/86106.jpg,20-29,Female,White,False
86127,train/86128.jpg,3-9,Female,Black,True
86134,train/86135.jpg,50-59,Female,Indian,True
86141,train/86142.jpg,20-29,Female,Middle Eastern,True
86148,train/86149.jpg,10-19,Female,Black,True
86156,train/86157.jpg,3-9,Female,East Asian,False
86187,train/86188.jpg,3-9,Female,White,True
86224,train/86225.jpg,10-19,Female,White,False
86262,train/86263.jpg,3-9,Female,East Asian,True
86267,train/86268.jpg,10-19,Female,Latino_Hispanic,False
86293,train/86294.jpg,30-39,Female,Indian,True
86304,train/86305.jpg,50-59,Female,Southeast Asian,False
86311,train/86312.jpg,10-19,Female,Latino_Hispanic,False
86423,train/86424.jpg,10-19,Female,Black,False
86472,train/86473.jpg,3-9,Female,Indian,False
86510,train/86511.jpg,20-29,Female,Middle Eastern,True
86514,train/86515.jpg,10-19,Female,Black,True
86518,train/86519.jpg,3-9,Female,Black,True
86558,train/86559.jpg,40-49,Female,Indian,False
86571,train/86572.jpg,50-59,Female,Latino_Hispanic,True
86575,train/86576.jpg,20-29,Female,Black,True
86645,train/86646.jpg,30-39,Female,White,False
86676,train/86677.jpg,30-39,Female,Black,True
86709,train/86710.jpg,50-59,Female,White,False
86722,train/86723.jpg,20-29,Female,Middle Eastern,True
86734,train/86735.jpg,10-19,Female,Indian,True
